author_id,username,fullname,biography,verified,joined_datetime,tweets_count,following_count,followers_count,likes_count,profile_picture_url,banner_picture_url
nan,jorjosky,Jorjosky,Retuit no significa estar de acuerdo,True,2011-11-07 20:00:00,84021,1104,526,177012,https://pbs.twimg.com/profile_images/1028924403281797120/2uQ1KAgo.jpg,
856267048820846592,Jan99087853,N,"Transformar todo lo que tocan en salvavidas, ése es el destino de los náufragos",True,2017-04-23 22:02:00,7452,286,92,17893,https://pbs.twimg.com/profile_images/1477352391460720650/zEZIgTBI.jpg,https://pbs.twimg.com/profile_banners/856267048820846592/1641064300/1500x500
968662989783134208,AlexMal23008129,LukAtony3313,Música Ternura Salud Televisión Historia Profesionales y periodistas del ámbito de la tecnología,True,2018-02-28 01:43:00,553,261,32,4483,https://pbs.twimg.com/profile_images/1183067085334818821/XGrkYUvT.jpg,https://pbs.twimg.com/profile_banners/968662989783134209/1570900104/1500x500
nan,Criss0g41,Cristobal Gonzalez,,True,2017-07-10 20:11:00,8878,168,19,11346,,
857307102099816448,AlbertoSchnei13,#EsClaudia,"¡¡¡SinMaízNoHayPaís!!!

Humanista mexicano. 🇮🇷
Imagen de avatar: Palestina de Coral Revueltas.",True,2017-04-26 18:55:00,373652,2257,2948,453377,https://pbs.twimg.com/profile_images/1648461607352283140/KkiHevJV.jpg,https://pbs.twimg.com/profile_banners/857307102099816450/1736566754/1500x500
1390829253663526912,JESUSOSKY2,JESUSOSKY,Andrés Manuel López Obrador De La Macorrilla yyyyyy Godinez CHASPM EL KUKLUXPAN,True,2021-05-08 00:42:00,27701,2150,984,18207,https://pbs.twimg.com/profile_images/1887864005634535424/-E6cTyn9.jpg,https://pbs.twimg.com/profile_banners/1390829253663526913/1718058082/1500x500
1265598841140756480,Mazo12682249,Mazo ®️ 🤬🗽,"Duo tits plus quam duo plostra trahere.
#RealMadrid 15🏆.  #METALLICA comisionista, hacker. 
 #PSOE_BANDA_GOLPISTA_CRIMINAL
#CierreTVE",True,2020-05-27 11:01:00,21290,1317,1336,24865,https://pbs.twimg.com/profile_images/1878036145554014208/0PyZavDP.jpg,https://pbs.twimg.com/profile_banners/1265598841140756489/1737222100/1500x500
495043338,madelmac,madelmac,"Bandera Roger de Flor, I de Paracaidistas.
Curso 449.
Hoy defensor de España y la Ley",True,2012-02-17 14:49:00,24505,598,586,106640,https://pbs.twimg.com/profile_images/1772525746411450368/ijqObcgN.jpg,https://pbs.twimg.com/profile_banners/495043338/1589187329/1500x500
nan,b_linuesa,Bonifacio Molina,,True,2012-04-23 16:21:00,2702,299,34,4134,https://pbs.twimg.com/profile_images/3398128207/8fa968ff668d68919fb889f9aa1f8280.jpeg,
913365502063456384,reporteros_tv,reporterosTV,"Somos tres. “Están allí donde se produce la noticia, con su cámara al hombro captando en imágenes..."" Orgullosamente bloqueados por perroflautas y comunistas",True,2017-09-28 11:31:00,83900,140,275,813,https://pbs.twimg.com/profile_images/1112765312045404166/HuyvVvnQ.png,https://pbs.twimg.com/profile_banners/913365502063456257/1537119762/1500x500
176590767,alcazarforever,Alcazarforever 👑🇪🇦⚜️,Hasta los huevos de todo y de casi todos,False,2010-08-09 23:10:00,46912,575,474,1961,https://pbs.twimg.com/profile_images/1630831576845111296/l5DqzXab.jpg,https://pbs.twimg.com/profile_banners/176590767/1677615636/1500x500
nan,rqmarichal1,Paty Difuso🇨🇺🇪🇦,Viviendo un déjà vu.,True,2014-01-14 20:44:00,29071,561,558,110816,https://pbs.twimg.com/profile_images/1711105196443521024/_SNnfets.jpg,
484032780,tuyosiempremio,Jesús,,True,2012-02-05 17:18:00,24745,217,116,13376,https://pbs.twimg.com/profile_images/1478755667901042688/M7iQShXl.jpg,https://pbs.twimg.com/profile_banners/484032780/1437308303/1500x500
110253629,Cantabriesque,Cantabriesque,This is the central scrutinizer...,True,2010-01-31 22:37:00,7017,1057,194,23944,https://pbs.twimg.com/profile_images/1510542144687296512/pxFHbHfc.jpg,https://pbs.twimg.com/profile_banners/110253629/1661523827/1500x500
1263903390695854080,RodoGil58,Rodolfo L Gil Brotóns,,True,2020-05-22 18:44:00,14190,1160,331,139625,https://pbs.twimg.com/profile_images/1315679168231804930/l8afnK6C.jpg,https://pbs.twimg.com/profile_banners/1263903390695854081/1602521247/1500x500
nan,TheMutterficker,The Mutterficker,,True,2012-07-19 14:54:00,29811,1146,139,18266,https://pbs.twimg.com/profile_images/1112001841812914176/_IYSHaEF.jpg,
1239996786,PulsoLiberal26,Pulso Liberal,"Cardiólogo en progreso 🫀🩺⚕️. Por mí que no quede. Etiam si omnes, ego non",True,2013-03-03 22:47:00,63381,2030,802,229456,https://pbs.twimg.com/profile_images/1759934660975513600/ybXnWoXL.jpg,https://pbs.twimg.com/profile_banners/1239996786/1708436127/1500x500
1652644000422060032,NoMasRojos,Margaret Thatcher,"El Socialismo es la antítesis a la Libertad, La democracia y El Progreso, solo es ruina y miseria, que no te engañen.",True,2023-04-30 12:00:00,10711,464,219,2240,https://pbs.twimg.com/profile_images/1652646726430339073/Dq0T7Vje.jpg,https://pbs.twimg.com/profile_banners/1652644000422060033/1683552967/1500x500
nan,megacriticon,JA López,"No hay nada más poderoso y desarmador en la vida que una mirada inocente, tierna y cálida ¿será ahí detrás, si existe, donde se cobija Dios?",True,2016-09-13 14:57:00,2902,662,55,1039,https://pbs.twimg.com/profile_images/929280416334393344/lEQ2zS2t.jpg,
1345723338941988864,Lisariv11053642,LisaRivas 🇪🇸,"Me gusta la fruta.
No discuto ni contesto mensajes privados. 
#SánchezDimisión",True,2021-01-03 13:27:00,41925,502,362,54541,https://pbs.twimg.com/profile_images/1886961149934968833/hxyGuljO.jpg,https://pbs.twimg.com/profile_banners/1345723338941988867/1736718181/1500x500
2616766302,lopezlla1,Luis #VivaLaLibertad,,True,2014-07-11 06:02:00,27925,1910,1183,28373,https://pbs.twimg.com/profile_images/1701676336106934272/pnCDfR49.jpg,https://pbs.twimg.com/profile_banners/2616766302/1691583056/1500x500
2216254442,jose_eulogio,Jose eulogio 💢,"Con aire crítico, Cansado de vendedores de humos y luchando por un buen curro en un pais ageism",True,2013-11-26 19:33:00,22471,467,258,8327,https://pbs.twimg.com/profile_images/1593786054426992641/LylDmEF-.jpg,https://pbs.twimg.com/profile_banners/2216254442/1581082493/1500x500
829019438,tatoosdeajram,El andorrano,Atrincamela con la mano,True,2012-09-17 13:00:00,14861,960,455,128792,https://pbs.twimg.com/profile_images/1697946808138240000/7zzwQN1N.jpg,https://pbs.twimg.com/profile_banners/829019438/1595864655/1500x500
945928803012022400,Rubrigue,Rubén Rodríguez,"Che no men che saper dubbiar m'aggrada. Donde no llega la piel del león, hay que coserle un pedazo de la de zorro.",True,2017-12-27 08:06:00,4520,140,32,457,https://pbs.twimg.com/profile_images/945930298126192641/KICvbupJ.jpg,https://pbs.twimg.com/profile_banners/945928803012022274/1514362330/1500x500
1684598124868665088,isabn847115,🔻isa bn,"🇵🇸Ser humano,mami y  amante,curro en un hospi💜𝐏𝐨𝐫𝐪𝐮𝐞 𝐟𝐮𝐞𝐫𝐨𝐧 𝐬𝐨𝐦𝐨𝐬, 𝐩𝐨𝐫𝐪𝐮𝐞 𝐬𝐨𝐦𝐨𝐬, Sígueme y te sigo⛔no fachas",True,2023-07-27 16:15:00,79701,1778,1833,102014,https://pbs.twimg.com/profile_images/1857494080340590592/c7HuR691.jpg,https://pbs.twimg.com/profile_banners/1684598124868665348/1736948887/1500x500
229219572,menorcamartika,Marta 🆎,Harta de la doble vara de medir de este país.,True,2010-12-21 21:01:00,66381,2900,1159,184169,https://pbs.twimg.com/profile_images/1310676682819416064/YRo_BXsw.jpg,https://pbs.twimg.com/profile_banners/229219572/1438196095/1500x500
1399006179397882112,Nuwanda_72,Nuwanda,,True,2021-05-30 14:14:00,21636,323,143,9621,https://pbs.twimg.com/profile_images/1643029850926592000/gpOCsL1_.jpg,https://pbs.twimg.com/profile_banners/1399006179397881856/1623949029/1500x500
1261602381076344832,PacoBlzquez2,El Güije #7291,"Según nos cuentan, derecha es el PP/Vox; izquierda el PSOE/Sumar. Pues yo, ni de derechas ni de izquierdas.",True,2020-05-16 10:20:00,45676,1294,1153,168305,https://pbs.twimg.com/profile_images/1415652864454807553/8xi6goLF.jpg,https://pbs.twimg.com/profile_banners/1261602381076344832/1601831968/1500x500
nan,GHevias,Hvbe crypto,oooo,True,2021-11-19 23:21:00,4811,687,86,3841,https://pbs.twimg.com/profile_images/1593677509324931072/Xr1BBbif.jpg,
1643242920420556800,PopIzquierda,Stop Izquierda Pop,Esta cuenta es sólo un cuerpo más para hacer piña en la lucha de clases.,False,2023-04-04 13:23:00,5043,115,95,22008,https://pbs.twimg.com/profile_images/1643243043447816197/NUeEkx-0.jpg,https://pbs.twimg.com/profile_banners/1643242920420556800/1680807661/1500x500
1342216637303447552,anarcopoetico,John Liberty,Escuela Hispanoaustriaca.🗽,True,2020-12-24 21:12:00,13080,21,111,2165,https://pbs.twimg.com/profile_images/1863260727672266752/lryuKmxO.jpg,https://pbs.twimg.com/profile_banners/1342216637303447557/1671551370/1500x500
1246846377159688192,Alfonso__XIV,Alfonso Aznar 👑 🇪🇸,"Si no me hablas en español, quizá no te conteste. Sobre todo, si eres gilipollas.",True,2020-04-05 17:06:00,73512,1686,975,42835,https://pbs.twimg.com/profile_images/1902071490306093056/MIc9cGgW.jpg,https://pbs.twimg.com/profile_banners/1246846377159688193/1724317034/1500x500
777299489661083648,RelenteToxico,Vengador Tóxico,"Defensor de causas justas a golpe de tweet! Abascal, Meloni, Orban Go Home!!!Bolsonaro, Boris Johnson, Trump y Salvini Mission Succesfully",True,2016-09-18 00:13:00,8644,966,1109,5888,https://pbs.twimg.com/profile_images/777301605679063040/n0yo4FoK.jpg,https://pbs.twimg.com/profile_banners/777299489661083649/1474158178/1500x500
868932507613396992,Peibolsag,Pausa🏳️‍🌈🎶🪡🇵🇸 #freepalestine,"Fuenlabreño músico, aprendiz de diseño de moda y amante de la televisión y el séptimo arte",True,2017-05-28 20:50:00,22915,923,1074,26245,https://pbs.twimg.com/profile_images/1844259465438068739/lAEvyhmi.jpg,https://pbs.twimg.com/profile_banners/868932507613396993/1711485715/1500x500
193662296,JesusMVG,Jesus Vicente,Attraction is not a choice.🇺🇦,True,2010-09-22 11:46:00,39873,1637,253,41010,https://pbs.twimg.com/profile_images/1558876292166127617/_UYON0xm.jpg,https://pbs.twimg.com/profile_banners/193662296/1526866225/1500x500
nan,ajaa7711,jason monk,"Madridista, antipodemita y olé!",True,2019-04-28 06:19:00,11652,259,270,21086,https://pbs.twimg.com/profile_images/1129437031606702081/3WQclG_b.jpg,
1328144932318703616,Natalia01664757,Natalia,,True,2020-11-16 01:17:00,34767,1735,267,21216,https://pbs.twimg.com/profile_images/1490024044011433988/AB9FuBno.jpg,https://pbs.twimg.com/profile_banners/1328144932318703617/1644084285/1500x500
463352935,SALVATRACTIVE25,wilder,,True,2012-01-14 00:54:00,3299,538,45,3384,https://pbs.twimg.com/profile_images/1219004023656910848/R5IASB2G.jpg,https://pbs.twimg.com/profile_banners/463352935/1404267041/1500x500
283019707,pistola82,David2982,,True,2011-04-16 12:02:00,21903,530,219,27323,https://pbs.twimg.com/profile_images/1854993785618325504/mq__isXO.jpg,https://pbs.twimg.com/profile_banners/283019707/1355068020/1500x500
2271413064,pablo_c71,Pablo,"Letrado Colegiado Ejerciente. Procesalista en lo civil, penal, mercantil, contento y ocioso.
Esperando al meteorito...",True,2014-01-01 09:27:00,32783,896,429,86172,https://pbs.twimg.com/profile_images/1763173236508962816/KylSluni.jpg,https://pbs.twimg.com/profile_banners/2271413064/1584988353/1500x500
nan,Dv11336382,Dv,,True,2017-09-22 14:07:00,112832,63,236,186099,,
2547716297,eldeldavid,David Andreu,,True,2014-05-14 16:30:00,7924,351,57,3813,https://pbs.twimg.com/profile_images/1784207848227983360/VxR-r-HP.jpg,https://pbs.twimg.com/profile_banners/2547716297/1716874484/1500x500
1212735348125495296,kmichael_travel,KMFCB,Culer desde la cuna. Fan de Akira Toriyama y DragonBall.,True,2020-01-02 14:00:00,107976,1041,362,137247,https://pbs.twimg.com/profile_images/1845762867296903171/RVuh47GC.jpg,https://pbs.twimg.com/profile_banners/1212735348125495296/1726698865/1500x500
1791522730145099776,adrbcn73234279,ADR BARÇAMANÍA,"El Barça es como las Harley - Davidson: un modo, un estilo de vida. Blaugrana al vent... Barcelonismo como religión vocacional. VISCA EL BARÇA SEMPRE!!!!",True,2024-05-17 17:35:00,2084,726,35,2154,https://pbs.twimg.com/profile_images/1800553061288427520/lvZwHFvw.jpg,https://pbs.twimg.com/profile_banners/1791522730145099776/1718121043/1500x500
177319173,danielgvzla,Daniel G,"... de la casa pal' trabajo, del trabajo pa' la casa, de la casa pal' trabajo, del trabajo pa' la casa, de la casa pal' trabajo, I'm really enjoy my life...!",True,2010-08-11 20:48:00,6490,1100,127,1880,https://pbs.twimg.com/profile_images/1877521208293355520/lQTY7VRm.jpg,https://pbs.twimg.com/profile_banners/177319173/1643302205/1500x500
nan,Futboln333,Futbolín,from Benidorm...,True,2020-06-06 12:51:00,11523,129,36,5315,https://pbs.twimg.com/profile_images/1275031991000367105/-G2rx3uS.jpg,
2490429906,elfugasfigura,GOAT 🐐 💙❤️,"Todo un honor coincidir con el mejor jugador de fútbol, de la historia. Lionel Messi ⚽️👑. Y con Las Reinas del fútbol Mundial @alexiaputellas @aitanaBonmati 👑",True,2014-05-11 21:42:00,3983,503,431,149335,https://pbs.twimg.com/profile_images/1877856272713691136/BA04YPzz.jpg,https://pbs.twimg.com/profile_banners/2490429906/1741106401/1500x500
3019584137,todosemosETB,todosemos ETB,una mierda pa'ti,True,2015-02-05 09:40:00,31245,605,586,3759,https://pbs.twimg.com/profile_images/1436949830597808135/hsIoW0__.jpg,https://pbs.twimg.com/profile_banners/3019584137/1628740136/1500x500
1402982883535507712,Casemirismo__,Casemirismo,"Vinijuniorismo como forma de vida

Real Madrid | Bengals #RuleTheJungle",True,2021-06-10 13:36:00,13365,1250,375,34607,https://pbs.twimg.com/profile_images/1733960735326412801/jJWE82mT.jpg,https://pbs.twimg.com/profile_banners/1402982883535507456/1653449180/1500x500
nan,Juliarnau13,Julian Arnau,,False,2024-01-11 14:50:00,206,0,0,40,https://pbs.twimg.com/profile_images/1745458149874868224/nttssS9f.png,
nan,JuanCarlos70674,Kraken,,True,2024-06-06 17:15:00,1168,2,3,209,https://pbs.twimg.com/profile_images/1798765782152957954/xbGzV9jJ.jpg,
1144161207898779648,BrnoMerlos,Antonio Sánchez 🇪🇸🇮🇱,"En salud, ustedes mandan, pero no saben. #gobiernocriminal
Carnicero en el Raval #IreneMonteroInutil",True,2019-06-27 08:31:00,129447,239,596,150760,https://pbs.twimg.com/profile_images/1618504214795124736/BcyFcm2e.jpg,https://pbs.twimg.com/profile_banners/1144161207898779650/1740302427/1500x500
267221965,kikorguez,FASCISTA q va en guagua ( tontoútil),"🇮🇨  No soporto a los fachapobres . los tontosútiles limpiaculos de los señoritos . Si eres uno de ellos , fundamenta tu argumento.",True,2011-03-16 14:50:00,43278,653,265,13390,https://pbs.twimg.com/profile_images/1867148681931087872/3fp4gh8z.jpg,https://pbs.twimg.com/profile_banners/267221965/1698693130/1500x500
1363533106179952640,Alberto66087550,El Rey blanco,Real Madrid fútbol club y la 🐐 el más grande CRISTIANO RONALDO 🐐 CR7,True,2021-02-21 16:57:00,4657,545,474,11430,https://pbs.twimg.com/profile_images/1823867827687739392/KtsBdfJg.jpg,https://pbs.twimg.com/profile_banners/1363533106179952644/1689836597/1500x500
1786364995745296384,Alovictorius,Alonso,"Siempre tuvimos y tenemos razón.
Por eso nos odian y nos persiguen.
Seguimos firmes.",True,2024-05-03 11:59:00,10341,232,175,9095,https://pbs.twimg.com/profile_images/1875593533899366400/XKW1xVMd.jpg,https://pbs.twimg.com/profile_banners/1786364995745296385/1714738994/1500x500
1682403880477376512,CruyffLegend80,Salid y Disfrutad,,True,2023-07-21 14:55:00,18145,106,95,2226,https://pbs.twimg.com/profile_images/1867636152607338496/psZqFSLX.jpg,https://pbs.twimg.com/profile_banners/1682403880477376515/1702664430/1500x500
887520162,juanman02391023,juan manuel herrera,soy un amante de la vida,False,2012-10-17 20:42:00,293314,1014,753,28904,https://pbs.twimg.com/profile_images/2949954678/90128d5c9bc4a135c3235bf144eeda7c.jpeg,https://pbs.twimg.com/profile_banners/887520162/1462491251/1500x500
nan,carlosyguau,carlos sanz ruiz 🇪🇸,,True,2011-12-30 16:25:00,19357,262,213,17065,https://pbs.twimg.com/profile_images/2149910308/image.jpg,
nan,javigarser,javier Garcia,,True,2014-08-04 15:26:00,95709,294,423,26426,https://pbs.twimg.com/profile_images/1491008004946382853/jHkOhYiP.jpg,
202170598,kontyky71,kontyky,,True,2010-10-13 13:15:00,20693,818,164,23892,https://pbs.twimg.com/profile_images/3380289687/4347b8987e962788d3b5ce9213f034c2.jpeg,https://pbs.twimg.com/profile_banners/202170598/1363297030/1500x500
2910748859,jota_pamies,jota moreno pamies,"𝗡𝗼 𝗵𝗮𝘆 𝗦𝗼𝗹 𝘀𝗶𝗻 𝘀𝗼𝗺𝗯𝗿𝗮, 𝗵𝗮𝘆 𝗾𝘂𝗲 𝗰𝗼𝗻𝗼𝗰𝗲𝗿 𝗹𝗮 𝗡𝗼𝗰𝗵𝗲.",True,2014-12-08 10:45:00,1833,640,120,16648,https://pbs.twimg.com/profile_images/1648453706353082369/ipKBHAEM.jpg,https://pbs.twimg.com/profile_banners/2910748859/1440706036/1500x500
nan,CesarMBfisio,Καίσαρας,,True,2022-07-24 19:49:00,1442,70,13,717,https://pbs.twimg.com/profile_images/1771911274877652992/FV11hIC5.jpg,
465753157,mapa4425,Ma Ma p,,True,2012-01-16 18:08:00,30518,636,511,15185,https://pbs.twimg.com/profile_images/1510324906503905288/C7wdqt_w.jpg,https://pbs.twimg.com/profile_banners/465753157/1601495711/1500x500
1526845406214234112,xcreed17,X CREED,"FC Barcelona Fan Account.

I like Ronaldinho, Neymar and Messi",True,2022-05-18 08:41:00,14817,2951,710,205550,https://pbs.twimg.com/profile_images/1860578194706878464/HloD9nKy.jpg,https://pbs.twimg.com/profile_banners/1526845406214234114/1724420847/1500x500
1774459928058720512,Flickball19,Ab,,True,2024-03-31 15:34:00,22579,272,207,48337,https://pbs.twimg.com/profile_images/1881827532380782592/3DYAEhYn.jpg,https://pbs.twimg.com/profile_banners/1774459928058720256/1730133250/1500x500
1061376213351047168,luisa63912461,luisa/♥️🌹🇪🇸,Insolvencia o mala fe?,True,2018-11-10 21:53:00,146130,764,969,221157,https://pbs.twimg.com/profile_images/1309768064146247680/SIoqdBpW.jpg,https://pbs.twimg.com/profile_banners/1061376213351047173/1601108550/1500x500
nan,Kinder029069319,Kinder,,True,2023-12-13 21:01:00,3326,21,3,152,https://pbs.twimg.com/profile_images/1735043064446537728/jOU30QsM.jpg,
1549145018044223488,raafiitaa_,Rafiitaa ,🦖🐌🦕🐙🐝,True,2022-07-18 21:32:00,1922,131,84,877,https://pbs.twimg.com/profile_images/1549145369011015683/O2Zlvq3p.jpg,https://pbs.twimg.com/profile_banners/1549145018044223490/1658259654/1500x500
